gen0,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,gen19,gen20,gen21,gen22,gen23,gen24
351124.4837910897,297205.0311523473,657331.6523105882,253532.34990020905,140127.04063552566,500000.0,222511.8004458685,677542.0808795046,162870.94630946877,136563.06318294254,121636.33387059352,126452.13643075949,173164.74633677746,95126.55811341808,229848.6009048764,94203.65262886204,253893.69458665792,88024.85323104012,247727.65853987637,1020408.173379358,72038.24222276479,67217.38258861317,57354.65343956914,81365.87335383525,55167.67269279284
397369.15893925435,268759.6248436418,369805.96891929075,336382.4298769656,135583.40697507455,317795.43554826063,208386.2332508614,528253.4165731053,232506.352022179,186280.97650078373,147452.33326933903,159255.11012305153,139498.74101024593,165868.1614950174,259189.03773139793,167676.74167677804,90290.22011982006,66094.70792767536,82659.59743683672,82147.10703350278,113488.03722639353,53380.42996661407,72978.53799211125,500000.0,68122.00887273185
403409.68204811576,210484.94170184882,290535.26054585236,270723.6223100949,184483.71544403184,282730.8157152283,205175.69247643277,161813.11788822385,235175.27603554196,657235.6046899335,776313.9078449261,216259.1086334862,226913.14596352936,999294.9986578833,233460.386810232,160144.10552787414,45870.63531183791,76656.1897316456,89149.69646921649,57970.25445734825,87445.0885510438,774502.1886880986,55655.57339094847,95117.93257978748,80677.27179802262
309864.8534131751,328522.3157757725,303726.3252844112,264903.2201006226,174037.60739859985,233010.01506856192,656545.8018584978,274041.6529740788,159333.03292862506,175394.90939782764,161921.96719008696,70038.20344792816,709363.1132920502,500000.0,113635.75788339786,176030.0102477546,110834.70101138834,129725.66434841682,95324.2029898284,71107.49565794379,60030.90527029822,79289.3609666501,69525.28350772314,71661.24532884557,51948.218523707765
288059.7843432289,304268.0653597852,372211.3353630802,247784.77221893272,274016.3644844928,157504.6979213782,260993.78858923656,500000.0,86312.23762559093,220687.4141224433,108419.32924464685,177610.6643199877,101873.61608652325,398679.544531527,853683.9993178465,146931.21782901874,84475.50467321393,88786.80040688807,71780.22494368315,74459.62616768802,87725.77607250339,104637.18811525239,71833.0356490516,54383.54463253166,70880.65533411311
396699.442364118,175513.92775200395,252380.66342165452,269022.04822485335,248126.03085323639,252547.67521084886,285757.31986873195,132495.6860106246,177342.97758690058,242750.7270659827,145296.62905399868,186324.5869617437,190284.23399538768,74824.24560782775,165685.44865595104,160709.70745256235,86392.47953480184,88319.78726278679,70895.47315842104,81158.83200654079,78463.7911135994,89161.47234301732,500000.0,42768.42348548157,79534.04926762318
302939.979715314,472058.1322357778,317616.9828508518,246333.96519462182,232546.18376479147,184009.04707650116,133237.73924922803,177555.1718779967,242650.8358788513,481512.3149479598,150526.1173841917,192127.95521547942,79206.87503031161,169299.54731352636,161095.04672152526,68734.9103565911,176711.40599096665,45504.77023410143,86395.23864498791,83695.02426421079,87191.76293571416,338890.5445880246,644713.8491114166,51811.19799388847,65015.40747516586
241749.83979427384,477838.8230701531,274496.9404623645,240432.43049939605,300994.5920010319,227234.262706758,177811.71873613392,142158.54598910882,286956.94983510824,154398.84057909338,153604.13382957695,130869.84073055966,212784.9891586787,129047.73987374481,72941.36952513098,94678.92889974789,127538.49619856721,70895.47315842104,57430.30381595642,33085.53525133393,87550.78244727265,60476.37145663981,81144.96972492585,76937.94056763436,61342.88213317496
598609.3876163726,421154.3783922537,374596.9027854414,662067.847222876,243734.823241991,224796.90253474886,139809.5255270782,174735.62645942584,401528.7950314428,188406.5695108398,147887.51459990986,138030.5081943788,104889.04040090382,186230.03539766173,170727.322750821,69134.39940014179,138718.7119191294,109359.88529842923,84054.10823824795,210996.47924274957,75554.89853589257,64012.538129202,42018.433978796034,54944.57692416595,72504.85465259677
225577.37159151572,314222.97012481326,363651.5464638558,255008.82277604635,201521.85637812314,254640.4807392478,247144.286737176,286558.5441069333,174366.9880543957,153227.30474893659,227702.29328490346,128153.5844936763,91379.61529066224,278134.0821169717,207985.67731058196,89247.74234090434,156905.81818966282,211284.99812752445,86336.04545611213,73653.61249878618,92963.64351188407,101687.44226257384,67641.50014577029,71147.56710083927,79715.02391862762
433242.73178424896,349806.84950074565,277791.6812608272,261898.5113878634,362773.1091010288,173984.3148795625,171310.11436414448,157306.44282953467,56092.52958413963,172859.03481706005,99827.65450555496,166452.67712395795,90201.9104007644,134081.78759573703,129255.00352502812,61055.64630013412,45870.63531183791,173242.37403289523,68423.79111308367,68742.81757889478,81386.37685980723,79165.61450958204,171665.876575495,74131.70093963061,67326.63561899771
292586.24531971186,248854.1222513512,47154.692269461964,313702.26357231993,247784.77221893272,175513.92775200395,124336.12063925866,55157.709911701764,153579.047151045,155410.804195931,105096.38818746891,231988.3286207213,101936.2080493707,69606.52836235295,151476.02859902178,189376.83350666682,89230.62973650644,334314.93845937564,85399.76401940135,57970.25445734825,73430.40669136474,54792.259764300616,76029.01389064643,310029.7108944678,76091.55882670244
156251.91746973494,105862.53106172751,1256768.3932046362,309142.5367806572,235431.75503461476,132424.1970054505,133673.58892497237,129559.84371279782,233697.6989809722,126139.54525707316,169358.3975654348,685383.1174772489,75705.08468015696,158242.39375724178,242172.54588999547,72599.18122257483,134256.49712440852,119144.6388369812,67724.53126646395,68246.50877424193,126188.29375079223,63958.32592596421,72479.24925161237,924518.4017501541,40123.34654373671
586560.447655817,309864.8534131751,277232.21324369893,370062.5518346984,252270.1872374612,213883.38278134313,166209.9387169334,66462.45588576162,134991.77117330476,173235.74653216824,650717.7304601141,276256.1718476749,161486.92338815762,63703.21622067533,151425.85707155595,88372.01636814013,71766.73405705433,98684.81449000779,83518.3535528268,72455.71020282514,79533.9790809988,67004.82090942145,80133.41087148078,86997.23026083602,50849.987222377815
305973.9948001234,395468.3436541966,287593.7182843373,374577.962947521,222989.85770807113,296834.2734932772,193160.44683507824,157852.60127910544,121027.81269266673,197455.44480409025,217465.11236576847,113658.03816502268,606900.0204697093,99363.79981047181,149005.93938269722,91683.73130106943,169094.03648057795,102138.13850873051,108907.2691859158,91608.18210494221,63333.158901951814,49416.025414341784,50698.164418232016,66202.36609782679,77489.03469607685
319111.63830566633,433760.37934475695,349806.84950074565,266082.2858749193,246636.26788434893,175653.35697180347,257935.7425663008,209412.29338723392,172764.8448397601,424932.5715927768,118710.91948588249,89775.70285349622,186230.03539766173,69372.66532402067,216077.02983719818,397378.2505849443,190864.8844303526,87395.9232962993,95626.31994408215,79758.89101549964,104637.18811525239,71428.13948474317,42576.86913421745,65823.26837276384,54055.91894332407
247060.76871086966,220251.97383539338,322686.5445467729,154708.87076161482,262526.43071032513,175687.4235991878,178800.16737401133,262290.5181677012,158787.07165979999,294350.3384809681,134781.35766629106,151751.81482815353,128956.37272238464,912934.1443635386,48078.312944323625,91806.96591554309,87395.9232962993,89149.69646921649,92495.25507965864,1026139.5540751605,64246.68897079774,73846.94556838488,81979.16586829232,50886.70201389595,64429.762220888566
257995.34682833322,492362.8082703433,299340.9017112119,337530.24824858573,250906.53754997198,224116.06109781328,201297.4395634421,264130.01128137764,133445.46014859463,726725.5715180461,227698.7104880871,190653.09543108023,143856.75659474486,86465.71386456401,215991.73679755244,62771.30156090527,145523.6820463442,68828.14192894084,45285.52575683821,91204.28313197893,101436.34724841095,67881.74736255784,67009.79132974563,45714.45419385533,50875.93333806013
197712.21533008752,629001.5774535532,290632.9452596757,377627.6924329698,210344.29059018652,267646.96214428253,187640.9613804181,225354.5096516633,105492.12912124861,230333.02677227635,69919.91938768358,91239.12192428837,160383.1189110399,132355.41435981294,138718.7119191294,117697.8880086894,100654.29342307668,58532.70426381438,683513.7830204164,72812.80865804917,78157.16345904887,66177.52836815223,79348.17068411506,67738.33200473803,70471.08120325375
328117.6799887393,295398.1841875846,248694.07446002666,316078.3428836565,283202.804558033,260407.18470410843,259248.20472894155,618850.5041738672,375364.1007129346,257102.0239013462,168111.29981772797,153008.85001912797,158011.24288373467,196869.45985592378,70152.94434582265,154969.50630193128,641590.4526984281,105042.56056456364,112314.37043613491,83697.00033001957,109338.32250139827,58694.43252159551,78099.07121671688,134317.4708096761,49452.29705368654
422822.6802356796,403608.5070933734,301476.52318021166,249133.02464668173,306293.5718974179,450300.43359601556,429416.091770627,644701.0993389817,157869.7238819506,500000.0,164830.4648555211,226902.7977492356,63703.21622067533,211285.41758472033,160961.24869050845,33234.72520715013,284245.4624131884,79093.92115846984,192941.4321107318,84612.17364328362,79494.14027952889,65117.11970051014,86684.75523987177,53675.0193197134,79619.49967640094
316306.67862732883,156691.6540510343,268500.01625728706,237399.33371301484,249851.95544121918,167928.46605590836,228739.51657366095,359305.6734072572,145139.216006969,60873.86055227888,146429.2918382558,154467.03262467173,378045.77623319824,1178941.553662063,715969.4354163648,97801.69554630424,82808.60976353909,72779.9308475961,92797.00370001598,108006.72450594621,39358.73563355426,88917.01105615424,51970.447660887,73627.14444756426,40759.34235113069
486422.9780897086,296961.36853692366,398281.04242710985,224817.57214740175,245844.25578718755,249066.02289028256,272401.8354458964,1166728.0940594012,164212.64881169854,176965.59242937286,160053.88030516537,138578.45733674144,456505.8501378214,208545.42575893784,266633.16474428435,105278.97047898328,73820.3047053542,105027.64721884488,102498.53630691019,68423.79111308367,69826.58802870843,70666.65800982315,53877.025498959076,41721.27416829439,95111.17387123167
235238.13539264572,149656.8725873191,334269.46008195507,359196.6719719381,476283.0724889328,164565.387116844,232399.98364102675,147985.22312793654,479711.49627243396,161551.24782528466,204706.9823182935,142707.69594876282,136423.81046163716,168624.66092450265,59913.01911875647,690116.0858222917,95448.20782126817,86706.85185657631,93622.67558810119,82595.1189077787,78264.73683895226,72938.65439207494,60462.8296073496,74350.12893082373,69874.17544813789
405743.1559859003,316528.4643998133,106795.65762781397,274308.34055875894,316642.89487663005,217491.03634671425,148692.03563634361,267057.2312162762,449360.44892450306,164212.64881169854,150972.98567371164,91150.64007859053,136396.7405160356,110340.93687623643,117634.4434575252,168248.84676090287,125028.11437721005,159030.24505951512,108006.72450594621,709064.4759130443,114876.7837223103,75605.28986184699,53742.73341706193,76771.45723484311,39188.74031848646
247798.90305728585,393291.3335408049,223884.6592468397,249749.277391397,286921.791766834,233045.5936350437,262390.5081220186,176358.05406459054,162959.0424888918,211123.22579869902,158387.97747279046,119972.64753664267,159365.22819366888,128956.37272238464,160024.13199218997,167149.99410046957,267933.556393585,442632.09694220877,124379.813046915,70895.47315842104,65920.45041781652,55094.724812282126,44659.51569471766,92619.67102002219,74808.20259135944
284838.79078817426,467272.2827481885,400567.5371478747,322281.0558070729,225561.59935759642,234924.80512533366,252250.80524471588,160679.3196582644,133445.46014859463,256390.74820757756,167331.33077247982,208118.64458680726,208976.58649552378,109830.86466879255,162468.52560766268,173892.86484665383,733906.4941484361,645567.5038368822,83497.3882386843,69844.08794202657,715631.7759179486,80932.7237884594,57620.82294291178,91921.57789562254,337895.64851249015
994917.568339181,298193.1371103808,269171.6655009487,303907.00321662176,315902.23433031695,269169.6965169551,131183.1144909376,257326.5839345292,163353.5661436698,78385.73756488183,423303.089050457,668970.9489349744,715122.7692968659,94308.25382436713,696817.7683784997,213731.57717706962,267720.3977340259,81904.71350566715,86792.3527092324,54740.87577581681,61613.94618642906,44878.388493499355,1112712.9622274914,76535.85661435085,83693.04956790432
351873.33868973155,341657.28263759974,787327.8088381862,413622.6953304932,284313.68289099645,237886.91808882853,146627.92162125206,161289.56852659452,126139.54525707316,134748.64485061346,262340.6411361204,799228.9687783435,218059.66414350338,201613.97931267996,960643.204336796,161330.87938012058,59244.179606674006,90974.60428090858,41119.21485720783,50816.49640938962,63335.13455266165,748335.8763513801,95305.5097476367,419687.20643734455,39056.24053889423
79026.6668346599,1076245.0654454401,383012.0061112715,1163459.7172387394,500000.0,167595.1970216413,217809.12905104872,228275.81567829585,178331.63694319123,207261.5114917625,413316.43167485157,177326.14592327736,476000.3643968092,124532.91149574377,138945.54085628997,100813.06444406859,993619.0535884525,127023.2109528597,92388.70783572916,76183.69954597799,36823.47146699022,115392.8925190347,78269.43018425173,80338.71992495428,77987.56381636261
296139.3055184336,401381.60634764633,211220.9864334766,303567.29303455213,307882.51413017337,166482.01656725662,261551.51144293803,884623.8843624534,177202.54557219398,136611.3808010026,676549.2556198612,146488.8041125079,153704.37151435978,270749.913359512,554795.2457886058,112598.87665854211,758622.6164911151,145523.6820463442,86347.38433226777,92799.46178363558,688834.9015204771,74213.63526055103,73794.27439729992,61350.70346429153,72917.91819374531
258358.06543446257,268184.4036258551,183582.8788208897,186615.8200367741,229555.38399592688,59193.66451556866,233020.3449691464,133445.46014859463,173893.19726091478,1005453.2765197678,182470.68641651754,500000.0,179107.62706526136,192427.63298441877,45841.03405937205,137131.27842837662,127981.2312637518,31701.27737225463,928042.5526708261,87647.8142459215,78211.25441582063,42341.729541010296,66371.2098427065,75663.18043342509,33615.68612586663
429448.3188626602,264058.4133897972,494450.8225799572,341761.9358198985,189586.37825525447,214267.00050921636,228099.13956919545,146332.9003903275,101622.70168715835,1019546.5265725004,158346.77203193493,238712.084894075,156138.228803503,32705.70151373504,756513.1204237915,266633.16474428435,639938.5747316338,100377.24054787745,708545.8086756811,109234.87176002839,667090.1680622046,67009.79132974563,70920.37255536957,500000.0,79914.04947498947
249465.2189979393,353409.6574298885,105862.53106172751,369842.50528869557,379237.24128646037,294854.99769579613,257761.91676961607,256608.38333791765,228275.81567829585,161864.18188406772,240583.4572619836,169358.3975654348,57223.159827522744,165594.81517307993,176654.99179421217,164289.5238167835,164534.83970446934,45870.63531183791,83280.16596649835,725629.6385880073,42566.59036303275,72611.29058053446,54463.00769359019,70273.91246330008,37874.54889609325
371520.6494015391,293530.31682459905,322615.2012271945,175513.92775200395,234402.2428818969,217239.86713686644,148874.3765166369,135432.3403651735,151126.24011755694,157330.0441434269,731789.5321343719,106573.43248556089,67506.58932273151,145480.7582624536,123087.94555359196,149954.75013382005,268545.7901235521,96816.77447193663,57239.848390749205,74903.8759562877,74881.97746344407,106480.0494140686,72603.09243981059,777387.9156002739,68242.22197810562
404669.8122688674,105629.60874303132,239207.0861765283,315997.01299527485,164626.55924223928,143604.18488709134,137431.86699544764,1032814.6995586723,280620.3369553342,164928.88971947256,150595.5597049857,219340.59136516607,730373.3755508503,156478.46895092714,258891.80578761426,182764.45002612856,202373.4693728179,84714.80722471504,68336.71881029474,73304.02558831603,51438.45170515259,87990.61603264847,67133.72153810703,40123.34654373671,69916.0088233133
207463.03862128136,264975.87891679024,272700.9983051226,227273.13754126424,229819.421936546,225876.02960394067,237000.06636306696,330166.87679066206,208548.747902379,150730.74100976696,361991.58986705344,95845.0369325536,603258.1266228639,96424.25069498447,62771.30156090527,116640.55980399752,68268.87259877195,80100.43009229851,93659.83881242388,70878.40908423094,1390649.9740227466,46015.31299403042,55645.292739698474,37874.54889609325,68644.36975979892
444759.7312505734,361886.3881799056,245486.3860290753,284727.95622440975,457673.60008810955,264275.5706365868,180267.04316971297,134991.77117330476,160037.0117089334,157267.60330910946,114161.41580386125,856542.4842947425,152798.79950486036,42009.815586436525,354821.60066715593,103891.80315469892,728140.2138407275,86525.70455838852,66934.0285303526,79870.23977293748,61656.46440112614,61662.221812095246,350719.1536454336,52850.67643435732,72626.57499517727
895783.2415279738,1073154.4038327874,263935.2292770583,268754.6983475781,311218.65306817985,225913.6140576115,244160.46925816018,136665.46449909365,137830.40149796274,131680.35984486662,178658.0690095445,243985.50551557017,111793.15863354199,152114.31029912218,733291.4931618925,149783.090420039,228222.52421625977,851840.9894483612,83005.97749449652,51994.24636053723,52008.84579582647,58380.05220297466,91845.90398429644,841623.135151471,82674.99215786907
210484.94170184882,296984.4417376866,292596.41803097597,284741.2748136753,154708.87076161482,262497.4873992646,245939.96559621725,200473.9942355516,736159.9595388151,973441.7701711112,500000.0,277219.0127016435,83954.64045508741,208990.82879456598,109190.44989560863,75400.22757572954,83402.94578110942,107458.12587518618,278744.5339576771,115392.8925190347,1226472.904792517,64324.70242762848,53142.99192315289,88912.46244411144,46419.96108384125
274623.7944805776,384667.39219737606,635197.9281051452,269201.4046759822,159321.09903333316,295498.3584829975,394726.2597550452,267449.40296055505,223123.06971235402,96373.5415913322,400458.64225462585,151369.38847773112,161715.01385347906,200660.87155215698,160283.83120030683,223852.19385142426,138352.51181117576,78038.18744241579,54740.87577581681,1017391.186326668,84493.07087970333,44859.495944881106,46015.31299403042,56871.34761607893,39567.844624977646
168594.51405829412,419968.46261652414,203565.83212465007,221624.19264161843,235995.23646062918,241877.91270960594,131890.08514768022,160048.37239310154,172859.03481706005,291324.08994563634,192561.7248238234,664144.3398549783,141296.5755619969,144099.30304167647,560783.1395910712,111880.14850395494,104242.9879189998,70720.36023675118,88319.78726278679,897093.3518165039,100962.43192335605,71664.6674496966,76436.80619957097,78391.84649489398,62867.40937931646
437945.8068826962,320297.55306421535,246548.88293483102,186550.48635347956,234848.50597399444,233532.6771309146,178848.8577269285,62704.31931453815,102975.38471961037,182905.26359315592,98512.20616505822,781112.2375422884,175713.63646267093,142556.11512117583,186431.28255796188,103640.05437899183,75711.54274069323,82408.15361768653,91876.60545503133,73165.69925057185,83445.14024626033,52901.96375697532,67738.33200473803,58758.41715010189,44956.710245171496
241204.24974772567,334942.5946992063,416513.03707224625,239638.9443003002,262491.3643394746,228051.3638606327,177555.1718779967,214715.0701061748,228440.05632260835,112098.13833131603,146490.58077234222,139451.9725644311,147656.4595392453,130552.33454471498,158946.98347419215,135205.271513175,631532.1041923191,106902.76645184838,78013.5009875321,51589.77006795717,52107.19597393248,56927.67073518853,41181.123465774464,77168.70421624696,60773.17024104252
412247.1553776937,253879.3934807675,428137.9711758429,316290.6234979561,296834.2734932772,265672.72741658345,229078.39085539978,112960.2955950723,174185.22695986595,70093.44969288122,251560.20523235918,122016.41095008687,150741.35967140255,151017.66316883423,138677.16522450815,135840.84546855983,248503.3756464981,110834.70101138834,96395.57094595303,604307.6933793307,234372.56369683903,82827.17367086664,756977.4555717871,76501.51192484476,79039.46923805364
407101.39572926215,598609.3876163726,264780.5967693917,361241.8613595298,253458.18616425863,313543.638877232,148491.18223269482,240234.80420149403,132495.6860106246,145231.05857402913,151742.16222124876,150373.7325980152,266922.88494601316,500000.0,93085.30142757129,69529.38908459156,114288.99154332593,87962.050749623,71423.56007125578,42566.59036303275,90886.78227078881,69343.33752746749,71661.24532884557,75495.61216521192,49852.03169480365
363834.8253421759,361021.37046125496,294767.5954916788,555699.2748913455,277747.1184219093,242197.10509427925,255820.18819255527,196084.41906331416,198362.87534095187,201951.48496914894,154233.10320305033,147656.4595392453,158091.35208573868,145364.45964831562,149783.090420039,161297.25588611944,106961.52201817583,86116.50640727804,68830.84934256095,81750.53656309904,60121.32281674684,128139.61266201115,53850.608771297906,815272.0350384752,49456.73263727907
260983.89619302208,302182.31457912474,268367.9267797957,270488.3151913846,326492.5860133958,251656.14198529662,256623.7449874637,211372.1091956714,193006.2770327921,780422.2172249156,431021.4425192203,943492.1563796473,158242.39375724178,86731.57564702166,197406.9210245398,752692.1761658723,85247.55538247013,229527.2905442529,84465.20471797799,78184.41093577426,74962.28446013707,77969.29575023656,80220.26208633585,66032.57911833268,37643.631907702205
242282.82072333613,302939.979715314,293701.7425216151,246866.80010992516,180664.01380827534,261551.51144293803,198910.33950287916,259024.978214505,207969.17151292015,252909.1129989228,49854.09232364603,806870.2639467699,113658.03816502268,213516.10544827988,500000.0,134207.9338831721,91656.81152738049,235372.50808793295,83497.3882386843,92512.46169637679,118380.04173121486,79348.17068411506,69143.50489579163,710131.7613719546,41800.09310448382
264975.87891679024,495816.3329684884,214457.6799136825,293118.4347078785,318331.6980098274,270854.5040757727,516928.49756927614,727458.8752744173,44662.73685015338,156712.6324335499,183690.75853287417,91379.61529066224,1216934.9623905232,165631.35296747385,69406.6791280746,199066.63439694996,106491.77303184758,138427.74253096964,50816.49640938962,1025139.6433556435,76206.63354226193,102292.18610218729,54884.29483367423,66811.49851913897,71696.27948044956
314272.9918275091,440775.1607345892,239854.7531270912,223884.6592468397,199092.652930565,149099.6607814097,268784.3398924405,309617.3218265999,393006.24156070524,162317.9042009206,165461.16384133336,560311.6160062132,129574.30346259757,233619.21480232396,127658.2156535086,125532.66287304637,91752.89192413144,72109.26920027004,38999.7337449761,69032.6869699898,85654.71518223303,68859.14486974827,71737.47558604344,36676.26275287562,69441.16409755785
222641.6823513068,257941.64577854334,252518.71798644622,365577.11800580344,279507.29283579934,135583.40697507455,157927.9231697689,186591.1118333801,175495.13255150415,63128.20779025843,635588.8864978519,500000.0,166345.68602197166,347120.54070144217,169783.08807685727,182422.24357693963,340800.09410934366,81113.78251060116,99978.60812819701,90439.75346131201,99517.23044533515,84085.57405559579,49371.66538699382,43843.377462101234,44738.79741577024
539003.3149239976,287404.7430571622,362220.17374438234,171336.20155702805,382172.45797092404,260731.449082612,319248.0480267438,215833.4538119709,218547.22456113034,162959.0424888918,275279.51928986446,175173.811481449,900885.5348865751,158946.98347419215,98915.8132719811,998840.4221587075,749591.572014854,211978.2966812466,89512.67100433508,107932.01441636431,68407.92763282495,829883.2276458698,72394.15685544036,95308.18662776472,52279.69608026829
304341.8506971117,266071.41151208634,290787.9198189821,379237.24128646037,248651.44040228965,254978.66065212584,255329.08814834093,198362.87534095187,149242.237193311,201825.80504435103,500000.0,154388.0247169619,706565.3991594464,156942.4880312197,95478.48914449512,194869.07551882858,99927.16945795377,70006.69398333144,80469.37463018412,33066.20308006363,85359.27181487424,96184.47742066733,77737.03015746735,56905.80117819327,41331.35610639257
240476.8202313151,271694.44998980063,221870.18839512614,184557.6758652073,106976.70783674609,301640.2954475348,447008.1757163603,105954.99164683819,210866.12329411253,113292.0590825085,401528.7662641945,105794.64256185664,128766.34181979469,128956.37272238464,89795.26687415282,164154.19072894705,131084.74610132742,103579.726190151,91459.78540103286,679097.7312091248,41302.20272598465,43229.52787817303,42566.59036303275,70667.49750526778,61824.0780988452
275020.0113531522,275027.0525233136,425135.4547731806,267205.263904358,214734.1633519175,235220.64039231412,259024.978214505,166384.85112066727,147483.93991898705,149740.18732227152,175297.45229883085,117027.291901875,384305.50531796966,169974.2960067549,172561.153871852,810587.1420241217,148891.75860348565,79170.5928507137,87583.97779511227,500000.0,83488.31553048614,47334.67074306363,79280.63082719911,76248.58596441067,675522.2438985191
822690.1694212963,368868.1930907211,342868.8768776836,212634.41173908167,337250.3166768699,903277.3244419919,257382.84817225568,151126.24011755694,201201.54415540546,110505.91020970662,149795.84081523577,166289.62325436732,117070.28017163352,274820.4925059114,448483.9226030451,473896.9420873412,69406.6791280746,144922.99924883014,35496.34076159577,750247.5146821085,79308.72065307875,49248.9792054883,78608.21821841713,58000.375229367484,55870.02045369006
425178.9414421951,238279.94560704764,89345.29801292602,155268.2146108792,240618.5466137869,240396.18848843133,138228.69817327993,203916.6791461528,150490.87637263502,486154.47905299184,113806.73161771502,857109.0674455452,233397.8988957898,59913.01911875647,146876.19554962282,88562.27222725531,73721.9393459793,67724.53126646395,85212.34811586382,283381.5487785682,71423.15465239417,75178.39109369597,58835.74198401531,106296.20003304369,67798.53243318836
477838.8230701531,309559.7066879843,290065.8053763007,63664.2853935194,165754.4768044306,423306.97545253363,208593.66122790184,40808.20233362284,157267.60330910946,102858.00307115435,155377.12892924628,821349.4253724142,245205.1400141762,455765.8957348435,172587.4422429364,86616.73956825334,102646.64015173411,76367.519622161,95963.81428276484,793672.8850160914,71553.31893581283,92594.4643520552,40575.8762485996,48168.57328122384,46289.43172347109
983077.8981407377,285533.0568056439,268431.24662696396,381570.6458338255,171914.65293325498,288606.18231500196,178297.39677485888,177049.28362565918,306026.44327311916,136563.06318294254,95950.25036465062,209199.31611641136,130552.33454471498,387809.2887029353,132268.22810907982,162729.66276945325,107068.67505595063,743579.463933437,581942.874726278,38134.41843841289,82213.70029557202,64746.802632095205,39801.87244749024,74860.52752493494,167246.1229827665
386503.02147283475,245720.3138314518,133747.5504071407,352830.9803417213,163950.1077630177,137344.47542450507,267475.9150746502,269117.2482002958,230653.96547588275,121955.52020848426,62391.29801935535,115198.78244626365,122016.41095008687,176654.99179421217,38759.0308982462,67738.66066654664,62771.30156090527,813859.3025956119,1061055.7184492138,98477.28473246632,66994.22497363086,73422.7474780104,751030.571329454,73458.01117855699,48772.116293805564
253239.06627036323,127011.65044064517,269600.81914692884,235431.75503461476,286830.05233622924,347609.8503931047,130159.18023030704,682165.1284773257,59677.69360311888,151441.5239606397,189112.84069168672,174101.35536893865,155596.1924578551,153179.4277825408,152329.64532390563,83572.94244698,85807.71802727332,67504.24537213842,180489.705989715,88296.89195611651,59530.56827537459,77737.03015746735,69055.6302407353,52941.8852465205,83156.77400362783
414154.70618280745,374577.962947521,359828.7187665936,271638.13350969827,217491.03634671425,135583.40697507455,226660.43251155748,297094.8911340943,125135.07825542887,142030.00708250987,209199.31611641136,156472.61946837412,130036.1244340904,134404.21190667036,270749.913359512,162579.54371065932,128923.3235227905,95109.84460281392,93525.15062633717,84339.20121325218,73162.70886117972,1125461.7081088533,71609.6340159135,87956.10048495454,41568.567214945404
285695.44191501365,266510.35394365515,1141926.2458509512,147102.88956240998,243989.38289372507,192124.87744174656,248650.7565556495,176475.07848502818,152101.17341316526,322970.2759200772,234348.21374175843,159245.62665056973,114161.41580386125,146490.58077234222,95741.01065164519,806556.5149283862,164199.03890576016,93208.2011689296,65609.68626641348,91677.08517812465,104977.51391408083,72173.89050943189,74355.31294522305,69428.27090640763,77575.694032156
335922.5499794716,431393.9515131777,228690.4447094435,140127.04063552566,173349.1915533616,160538.0435298588,140863.98804700738,153389.0708107133,500000.0,401600.621742782,728690.542821587,141033.22850737858,96424.25069498447,123237.02990934538,89841.4336646453,102907.7308555586,73773.76727056873,167674.75015966716,88498.85324055082,52824.02855906659,66467.63845786925,65174.487092843556,79190.60607014853,68578.35111452088,58028.689127250225
450245.8417275853,553342.8203916053,152491.21437043947,384022.2935524895,193585.82505758828,145768.69130272843,235220.64039231412,280581.05877716746,286706.19773314684,126363.80858386253,198086.39244404994,174675.19637554977,725370.3328716378,725586.6300818486,326789.6404615248,127382.8882419652,92093.76872141557,74052.60933669843,195232.64951844493,71478.50543856094,57504.330023397866,68014.68325770166,62327.28616648899,57354.65343956914,67750.86910697038
282869.1013920728,240017.17990948886,56494.18665837636,379289.09894548776,236064.00371160675,243331.73569821843,287617.89472236094,145071.0699746511,686629.8658831315,118328.27185313788,185731.35198183142,163897.2520865638,146490.58077234222,1011960.7085782544,166715.43814399233,180530.11214360368,155328.76436849794,77651.906601422,85043.50223124001,100933.21625846504,76158.18752367295,43738.22916208727,65526.02592035778,67738.33200473803,73779.07558641805
